p,rep,level,eig_idx,method,pop_eig,sample_eig
50,50,A,1,REML,1,5.51282162
50,50,A,2,REML,1,5.078692597
50,50,A,3,REML,1,4.781086272
50,50,A,4,REML,1,4.507247427
50,50,A,5,REML,1,3.883170735
50,50,B,1,REML,4,7.907996007
50,50,B,2,REML,4,7.484389718
50,50,B,3,REML,4,7.209507017
50,50,B,4,REML,4,7.08930836
50,50,B,5,REML,4,6.567263982
50,50,E,1,REML,1,1.423870268
50,50,E,2,REML,1,1.383723288
50,50,E,3,REML,1,1.34109522
50,50,E,4,REML,1,1.318833539
50,50,E,5,REML,1,1.310821778
60,1,A,1,REML,1,6.089515119
60,1,A,2,REML,1,5.573886704
60,1,A,3,REML,1,5.331124117
60,1,A,4,REML,1,4.719017261
60,1,A,5,REML,1,4.415763442
60,1,B,1,REML,4,7.98623041
60,1,B,2,REML,4,7.704110192
60,1,B,3,REML,4,7.161391303
60,1,B,4,REML,4,6.944855731
60,1,B,5,REML,4,6.873135651
60,1,E,1,REML,1,1.456980426
60,1,E,2,REML,1,1.418327001
60,1,E,3,REML,1,1.407926071
60,1,E,4,REML,1,1.386597713
60,1,E,5,REML,1,1.335421625
60,2,A,1,REML,1,6.291087084
60,2,A,2,REML,1,5.583286432
60,2,A,3,REML,1,5.374450396
60,2,A,4,REML,1,4.854199706
60,2,A,5,REML,1,4.496580742
60,2,B,1,REML,4,8.497612642
60,2,B,2,REML,4,7.666808776
60,2,B,3,REML,4,7.45227887
60,2,B,4,REML,4,7.220991959
60,2,B,5,REML,4,6.805827686
60,2,E,1,REML,1,1.486014637
60,2,E,2,REML,1,1.444750709
60,2,E,3,REML,1,1.424159377
60,2,E,4,REML,1,1.357450092
60,2,E,5,REML,1,1.349780357
60,3,A,1,REML,1,6.553199308
60,3,A,2,REML,1,5.143026987
60,3,A,3,REML,1,4.994127635
60,3,A,4,REML,1,4.807470365
60,3,A,5,REML,1,4.29393581
60,3,B,1,REML,4,8.061790673
60,3,B,2,REML,4,7.901723622
60,3,B,3,REML,4,7.483061017
60,3,B,4,REML,4,7.254134028
60,3,B,5,REML,4,7.023058632
60,3,E,1,REML,1,1.484455615
60,3,E,2,REML,1,1.450549938
60,3,E,3,REML,1,1.410557128
60,3,E,4,REML,1,1.394507188
60,3,E,5,REML,1,1.374007433
60,4,A,1,REML,1,5.986227793
60,4,A,2,REML,1,5.461066602
60,4,A,3,REML,1,5.05074061
60,4,A,4,REML,1,4.835456128
60,4,A,5,REML,1,4.728887725
60,4,B,1,REML,4,8.091207686
60,4,B,2,REML,4,7.937795819
60,4,B,3,REML,4,7.621273422
60,4,B,4,REML,4,7.405437695
60,4,B,5,REML,4,7.093607226
60,4,E,1,REML,1,1.460409975
60,4,E,2,REML,1,1.422706591
60,4,E,3,REML,1,1.401676011
60,4,E,4,REML,1,1.377777865
60,4,E,5,REML,1,1.32205188
60,5,A,1,REML,1,5.90873993
60,5,A,2,REML,1,5.632538404
60,5,A,3,REML,1,5.47705534
60,5,A,4,REML,1,4.720166075
60,5,A,5,REML,1,4.597209893
60,5,B,1,REML,4,7.613251369
60,5,B,2,REML,4,7.535893416
60,5,B,3,REML,4,7.246137519
60,5,B,4,REML,4,6.844750585
60,5,B,5,REML,4,6.63901498
60,5,E,1,REML,1,1.47164049
60,5,E,2,REML,1,1.438481138
60,5,E,3,REML,1,1.407844202
60,5,E,4,REML,1,1.395480967
60,5,E,5,REML,1,1.367332568
60,6,A,1,REML,1,5.750975332
60,6,A,2,REML,1,5.295627699
60,6,A,3,REML,1,5.026207825
60,6,A,4,REML,1,4.467074852
60,6,A,5,REML,1,4.301665796
60,6,B,1,REML,4,7.904608067
60,6,B,2,REML,4,7.702643884
60,6,B,3,REML,4,7.240116456
60,6,B,4,REML,4,7.170649721
60,6,B,5,REML,4,6.904007079
60,6,E,1,REML,1,1.488419295
60,6,E,2,REML,1,1.444254241
60,6,E,3,REML,1,1.408028109
60,6,E,4,REML,1,1.37932409
60,6,E,5,REML,1,1.362812747
60,7,A,1,REML,1,6.043794187
60,7,A,2,REML,1,5.705608778
60,7,A,3,REML,1,5.099661643
60,7,A,4,REML,1,4.60564025
60,7,A,5,REML,1,4.48436593
60,7,B,1,REML,4,7.898674494
60,7,B,2,REML,4,7.768940819
60,7,B,3,REML,4,7.313663795
60,7,B,4,REML,4,7.236512645
60,7,B,5,REML,4,6.710082377
60,7,E,1,REML,1,1.481886442
60,7,E,2,REML,1,1.416630149
60,7,E,3,REML,1,1.381968319
60,7,E,4,REML,1,1.361698536
60,7,E,5,REML,1,1.34566528
60,8,A,1,REML,1,5.94053576
60,8,A,2,REML,1,5.494982146
60,8,A,3,REML,1,5.376278708
60,8,A,4,REML,1,4.741071582
60,8,A,5,REML,1,4.559739473
60,8,B,1,REML,4,8.615940764
60,8,B,2,REML,4,7.83158097
60,8,B,3,REML,4,7.564533724
60,8,B,4,REML,4,7.170959686
60,8,B,5,REML,4,6.842307888
60,8,E,1,REML,1,1.459438885
60,8,E,2,REML,1,1.417719987
60,8,E,3,REML,1,1.391236011
60,8,E,4,REML,1,1.356876927
60,8,E,5,REML,1,1.331782459
60,9,A,1,REML,1,6.345914134
60,9,A,2,REML,1,5.453848776
60,9,A,3,REML,1,5.279041771
60,9,A,4,REML,1,5.005519724
60,9,A,5,REML,1,4.470506749
60,9,B,1,REML,4,8.202836903
60,9,B,2,REML,4,7.696315665
60,9,B,3,REML,4,7.631551993
60,9,B,4,REML,4,6.957034864
60,9,B,5,REML,4,6.773024282
60,9,E,1,REML,1,1.470279913
60,9,E,2,REML,1,1.421889348
60,9,E,3,REML,1,1.391991185
60,9,E,4,REML,1,1.364675818
60,9,E,5,REML,1,1.354079583
60,10,A,1,REML,1,6.561832982
60,10,A,2,REML,1,5.465439357
60,10,A,3,REML,1,5.064617244
60,10,A,4,REML,1,4.86210057
60,10,A,5,REML,1,4.39436817
60,10,B,1,REML,4,8.463729961
60,10,B,2,REML,4,8.119976048
60,10,B,3,REML,4,7.707729158
60,10,B,4,REML,4,7.119822528
60,10,B,5,REML,4,6.8558359
60,10,E,1,REML,1,1.493106338
60,10,E,2,REML,1,1.433509959
60,10,E,3,REML,1,1.390405496
60,10,E,4,REML,1,1.386675713
60,10,E,5,REML,1,1.352848584
60,11,A,1,REML,1,6.115745891
60,11,A,2,REML,1,5.614773047
60,11,A,3,REML,1,5.350310379
60,11,A,4,REML,1,5.003946272
60,11,A,5,REML,1,4.284969745
60,11,B,1,REML,4,8.277821689
60,11,B,2,REML,4,8.054927219
60,11,B,3,REML,4,7.522791709
60,11,B,4,REML,4,7.317096855
60,11,B,5,REML,4,7.15284877
60,11,E,1,REML,1,1.476064746
60,11,E,2,REML,1,1.455689243
60,11,E,3,REML,1,1.421637596
60,11,E,4,REML,1,1.369166955
60,11,E,5,REML,1,1.362431185
60,12,A,1,REML,1,6.135287676
60,12,A,2,REML,1,5.680109688
60,12,A,3,REML,1,5.163470784
60,12,A,4,REML,1,5.005586716
60,12,A,5,REML,1,4.683007232
60,12,B,1,REML,4,8.24223115
60,12,B,2,REML,4,7.57005394
60,12,B,3,REML,4,7.301000184
60,12,B,4,REML,4,7.229600733
60,12,B,5,REML,4,6.795060289
60,12,E,1,REML,1,1.505419894
60,12,E,2,REML,1,1.457310718
60,12,E,3,REML,1,1.427997946
60,12,E,4,REML,1,1.407845828
60,12,E,5,REML,1,1.390836064
60,13,A,1,REML,1,5.651231775
60,13,A,2,REML,1,5.591941877
60,13,A,3,REML,1,5.035502845
60,13,A,4,REML,1,4.658615941
60,13,A,5,REML,1,4.372616047
60,13,B,1,REML,4,8.114690515
60,13,B,2,REML,4,7.409412231
60,13,B,3,REML,4,7.29671982
60,13,B,4,REML,4,6.797954339
60,13,B,5,REML,4,6.577519027
60,13,E,1,REML,1,1.50317513
60,13,E,2,REML,1,1.443222094
60,13,E,3,REML,1,1.397039809
60,13,E,4,REML,1,1.378126255
60,13,E,5,REML,1,1.358939628
60,14,A,1,REML,1,5.780307276
60,14,A,2,REML,1,5.766950611
60,14,A,3,REML,1,5.231160413
60,14,A,4,REML,1,4.775326063
60,14,A,5,REML,1,4.410137346
60,14,B,1,REML,4,8.149131243
60,14,B,2,REML,4,7.616373619
60,14,B,3,REML,4,7.58138363
60,14,B,4,REML,4,7.54330992
60,14,B,5,REML,4,6.893648148
60,14,E,1,REML,1,1.522926376
60,14,E,2,REML,1,1.442861795
60,14,E,3,REML,1,1.418665775
60,14,E,4,REML,1,1.398853162
60,14,E,5,REML,1,1.357007433
60,15,A,1,REML,1,6.293991858
60,15,A,2,REML,1,5.883174723
60,15,A,3,REML,1,5.393842192
60,15,A,4,REML,1,4.953241739
60,15,A,5,REML,1,4.903406008
60,15,B,1,REML,4,8.66511019
60,15,B,2,REML,4,7.717547356
60,15,B,3,REML,4,7.338498669
60,15,B,4,REML,4,7.208473527
60,15,B,5,REML,4,6.995321014
60,15,E,1,REML,1,1.448051957
60,15,E,2,REML,1,1.399113112
60,15,E,3,REML,1,1.383148799
60,15,E,4,REML,1,1.375103416
60,15,E,5,REML,1,1.322042806
60,16,A,1,REML,1,6.185635099
60,16,A,2,REML,1,5.24541012
60,16,A,3,REML,1,4.760330955
60,16,A,4,REML,1,4.5863535
60,16,A,5,REML,1,4.387605289
60,16,B,1,REML,4,8.192042357
60,16,B,2,REML,4,7.888659082
60,16,B,3,REML,4,7.598580019
60,16,B,4,REML,4,7.247158786
60,16,B,5,REML,4,6.817033066
60,16,E,1,REML,1,1.432839692
60,16,E,2,REML,1,1.398626214
60,16,E,3,REML,1,1.375877424
60,16,E,4,REML,1,1.357845896
60,16,E,5,REML,1,1.328617335
60,17,A,1,REML,1,5.65586705
60,17,A,2,REML,1,5.450836289
60,17,A,3,REML,1,5.072679533
60,17,A,4,REML,1,4.799882327
60,17,A,5,REML,1,4.534496064
60,17,B,1,REML,4,8.063222658
60,17,B,2,REML,4,7.421455832
60,17,B,3,REML,4,7.25491637
60,17,B,4,REML,4,7.070006042
60,17,B,5,REML,4,6.899294333
60,17,E,1,REML,1,1.455054774
60,17,E,2,REML,1,1.426622928
60,17,E,3,REML,1,1.422600063
60,17,E,4,REML,1,1.407764177
60,17,E,5,REML,1,1.35072655
60,18,A,1,REML,1,6.349112669
60,18,A,2,REML,1,5.647557935
60,18,A,3,REML,1,5.358216088
60,18,A,4,REML,1,4.730151427
60,18,A,5,REML,1,4.636183573
60,18,B,1,REML,4,7.94010332
60,18,B,2,REML,4,7.610344174
60,18,B,3,REML,4,7.412884779
60,18,B,4,REML,4,7.147252948
60,18,B,5,REML,4,6.934157466
60,18,E,1,REML,1,1.468950377
60,18,E,2,REML,1,1.42968652
60,18,E,3,REML,1,1.399844296
60,18,E,4,REML,1,1.389696534
60,18,E,5,REML,1,1.343846472
60,19,A,1,REML,1,5.541253452
60,19,A,2,REML,1,5.338537726
60,19,A,3,REML,1,5.210002828
60,19,A,4,REML,1,4.67814214
60,19,A,5,REML,1,4.468859425
60,19,B,1,REML,4,8.49902039
60,19,B,2,REML,4,7.842531645
60,19,B,3,REML,4,7.682773064
60,19,B,4,REML,4,7.226511148
60,19,B,5,REML,4,6.870558996
60,19,E,1,REML,1,1.500142912
60,19,E,2,REML,1,1.466916606
60,19,E,3,REML,1,1.407660887
60,19,E,4,REML,1,1.391225496
60,19,E,5,REML,1,1.361695665
60,20,A,1,REML,1,6.045556987
60,20,A,2,REML,1,5.810944868
60,20,A,3,REML,1,5.512144223
60,20,A,4,REML,1,5.079208184
60,20,A,5,REML,1,4.570452637
60,20,B,1,REML,4,8.299455075
60,20,B,2,REML,4,7.648164691
60,20,B,3,REML,4,7.451353088
60,20,B,4,REML,4,7.295332129
60,20,B,5,REML,4,6.877963699
60,20,E,1,REML,1,1.490870322
60,20,E,2,REML,1,1.452824931
60,20,E,3,REML,1,1.38531989
60,20,E,4,REML,1,1.371285819
60,20,E,5,REML,1,1.361621522
60,21,A,1,REML,1,6.261191471
60,21,A,2,REML,1,5.995263902
60,21,A,3,REML,1,5.009472707
60,21,A,4,REML,1,4.775667649
60,21,A,5,REML,1,4.484947071
60,21,B,1,REML,4,8.089356071
60,21,B,2,REML,4,7.929434274
60,21,B,3,REML,4,7.440383395
60,21,B,4,REML,4,7.026360587
60,21,B,5,REML,4,6.714361077
60,21,E,1,REML,1,1.477123341
60,21,E,2,REML,1,1.436072758
60,21,E,3,REML,1,1.412303288
60,21,E,4,REML,1,1.384653087
60,21,E,5,REML,1,1.376939153
60,22,A,1,REML,1,5.657298952
60,22,A,2,REML,1,5.468150089
60,22,A,3,REML,1,5.4456469
60,22,A,4,REML,1,4.825230769
60,22,A,5,REML,1,4.39086542
60,22,B,1,REML,4,7.966152568
60,22,B,2,REML,4,7.781214658
60,22,B,3,REML,4,7.553765678
60,22,B,4,REML,4,7.191394664
60,22,B,5,REML,4,6.862604379
60,22,E,1,REML,1,1.475809068
60,22,E,2,REML,1,1.427421518
60,22,E,3,REML,1,1.415287364
60,22,E,4,REML,1,1.36926593
60,22,E,5,REML,1,1.350084318
60,23,A,1,REML,1,5.774195448
60,23,A,2,REML,1,5.337695079
60,23,A,3,REML,1,4.63000267
60,23,A,4,REML,1,4.508566786
60,23,A,5,REML,1,4.324093657
60,23,B,1,REML,4,7.859923659
60,23,B,2,REML,4,7.747883718
60,23,B,3,REML,4,7.51082303
60,23,B,4,REML,4,7.183513213
60,23,B,5,REML,4,7.086623089
60,23,E,1,REML,1,1.449743154
60,23,E,2,REML,1,1.427543991
60,23,E,3,REML,1,1.402971205
60,23,E,4,REML,1,1.361198633
60,23,E,5,REML,1,1.340835887
60,24,A,1,REML,1,6.107248078
60,24,A,2,REML,1,5.437556536
60,24,A,3,REML,1,5.169003438
60,24,A,4,REML,1,4.920789571
60,24,A,5,REML,1,4.612133108
60,24,B,1,REML,4,8.447800007
60,24,B,2,REML,4,7.884673675
60,24,B,3,REML,4,7.682330934
60,24,B,4,REML,4,7.294723574
60,24,B,5,REML,4,6.847728202
60,24,E,1,REML,1,1.474075678
60,24,E,2,REML,1,1.452152603
60,24,E,3,REML,1,1.404968813
60,24,E,4,REML,1,1.380157611
60,24,E,5,REML,1,1.353402518
60,25,A,1,REML,1,5.808900463
60,25,A,2,REML,1,5.231579373
60,25,A,3,REML,1,5.06352922
60,25,A,4,REML,1,4.833269222
60,25,A,5,REML,1,4.500812923
60,25,B,1,REML,4,8.038081718
60,25,B,2,REML,4,7.660209937
60,25,B,3,REML,4,7.282433973
60,25,B,4,REML,4,7.152495957
60,25,B,5,REML,4,6.96963633
60,25,E,1,REML,1,1.481529419
60,25,E,2,REML,1,1.454797226
60,25,E,3,REML,1,1.420891945
60,25,E,4,REML,1,1.376141165
60,25,E,5,REML,1,1.35296533
60,26,A,1,REML,1,6.156078602
60,26,A,2,REML,1,5.735252874
60,26,A,3,REML,1,5.239766419
60,26,A,4,REML,1,4.838458861
60,26,A,5,REML,1,4.606414834
60,26,B,1,REML,4,8.603321941
60,26,B,2,REML,4,8.377191759
60,26,B,3,REML,4,7.923631218
60,26,B,4,REML,4,7.292895918
60,26,B,5,REML,4,7.216921652
60,26,E,1,REML,1,1.479233578
60,26,E,2,REML,1,1.464974884
60,26,E,3,REML,1,1.40745225
60,26,E,4,REML,1,1.40123831
60,26,E,5,REML,1,1.370167026
60,27,A,1,REML,1,5.724809312
60,27,A,2,REML,1,5.020265965
60,27,A,3,REML,1,4.636735587
60,27,A,4,REML,1,4.442928375
60,27,A,5,REML,1,4.308807897
60,27,B,1,REML,4,7.899646312
60,27,B,2,REML,4,7.513109067
60,27,B,3,REML,4,7.357203181
60,27,B,4,REML,4,7.092449258
60,27,B,5,REML,4,6.990458244
60,27,E,1,REML,1,1.46905125
60,27,E,2,REML,1,1.432973918
60,27,E,3,REML,1,1.397406135
60,27,E,4,REML,1,1.382325589
60,27,E,5,REML,1,1.356721018
60,28,A,1,REML,1,6.142745539
60,28,A,2,REML,1,5.510369433
60,28,A,3,REML,1,5.116275515
60,28,A,4,REML,1,4.958199417
60,28,A,5,REML,1,4.534015055
60,28,B,1,REML,4,8.338122907
60,28,B,2,REML,4,7.782632891
60,28,B,3,REML,4,7.548380256
60,28,B,4,REML,4,7.396277236
60,28,B,5,REML,4,6.969421612
60,28,E,1,REML,1,1.503244417
60,28,E,2,REML,1,1.438231302
60,28,E,3,REML,1,1.413226414
60,28,E,4,REML,1,1.394264973
60,28,E,5,REML,1,1.361400225
60,29,A,1,REML,1,6.085074892
60,29,A,2,REML,1,5.787393485
60,29,A,3,REML,1,5.418452941
60,29,A,4,REML,1,4.788553865
60,29,A,5,REML,1,4.596684292
60,29,B,1,REML,4,7.988484827
60,29,B,2,REML,4,7.804741834
60,29,B,3,REML,4,7.16359214
60,29,B,4,REML,4,7.044724173
60,29,B,5,REML,4,6.921218851
60,29,E,1,REML,1,1.495020956
60,29,E,2,REML,1,1.426887748
60,29,E,3,REML,1,1.40556455
60,29,E,4,REML,1,1.38044661
60,29,E,5,REML,1,1.354497205
60,30,A,1,REML,1,6.805964779
60,30,A,2,REML,1,5.706950591
60,30,A,3,REML,1,5.437975691
60,30,A,4,REML,1,5.000453884
60,30,A,5,REML,1,4.7410833
60,30,B,1,REML,4,8.226115465
60,30,B,2,REML,4,7.938047937
60,30,B,3,REML,4,7.770121595
60,30,B,4,REML,4,7.401851885
60,30,B,5,REML,4,7.014189648
60,30,E,1,REML,1,1.450823854
60,30,E,2,REML,1,1.414829547
60,30,E,3,REML,1,1.389911354
60,30,E,4,REML,1,1.36559662
60,30,E,5,REML,1,1.35260891
60,31,A,1,REML,1,6.453088284
60,31,A,2,REML,1,5.774485814
60,31,A,3,REML,1,5.529688184
60,31,A,4,REML,1,5.099390041
60,31,A,5,REML,1,5.045940979
60,31,B,1,REML,4,7.958006283
60,31,B,2,REML,4,7.63842637
60,31,B,3,REML,4,7.585400429
60,31,B,4,REML,4,7.05386331
60,31,B,5,REML,4,6.840429158
60,31,E,1,REML,1,1.46533179
60,31,E,2,REML,1,1.45306576
60,31,E,3,REML,1,1.40961439
60,31,E,4,REML,1,1.378057877
60,31,E,5,REML,1,1.362125418
60,32,A,1,REML,1,5.964247024
60,32,A,2,REML,1,5.420681894
60,32,A,3,REML,1,5.351150193
60,32,A,4,REML,1,4.84308379
60,32,A,5,REML,1,4.531164411
60,32,B,1,REML,4,8.074024711
60,32,B,2,REML,4,7.648780503
60,32,B,3,REML,4,7.22425917
60,32,B,4,REML,4,7.062140034
60,32,B,5,REML,4,6.792406408
60,32,E,1,REML,1,1.502070213
60,32,E,2,REML,1,1.434018618
60,32,E,3,REML,1,1.406441843
60,32,E,4,REML,1,1.395773255
60,32,E,5,REML,1,1.342067787
60,33,A,1,REML,1,6.384805863
60,33,A,2,REML,1,5.427755756
60,33,A,3,REML,1,5.348219007
60,33,A,4,REML,1,4.900548022
60,33,A,5,REML,1,4.4790173
60,33,B,1,REML,4,8.269918309
60,33,B,2,REML,4,7.965142846
60,33,B,3,REML,4,7.614210595
60,33,B,4,REML,4,7.350746805
60,33,B,5,REML,4,7.188685352
60,33,E,1,REML,1,1.467742404
60,33,E,2,REML,1,1.435603539
60,33,E,3,REML,1,1.401310313
60,33,E,4,REML,1,1.39343693
60,33,E,5,REML,1,1.369316687
60,34,A,1,REML,1,5.991043078
60,34,A,2,REML,1,5.638498001
60,34,A,3,REML,1,5.302866144
60,34,A,4,REML,1,4.796841525
60,34,A,5,REML,1,4.711176828
60,34,B,1,REML,4,7.658804628
60,34,B,2,REML,4,7.61295437
60,34,B,3,REML,4,7.443192214
60,34,B,4,REML,4,7.120506515
60,34,B,5,REML,4,6.995079973
60,34,E,1,REML,1,1.485570404
60,34,E,2,REML,1,1.434559452
60,34,E,3,REML,1,1.40985438
60,34,E,4,REML,1,1.376143938
60,34,E,5,REML,1,1.346461518
60,35,A,1,REML,1,6.176341882
60,35,A,2,REML,1,5.97262926
60,35,A,3,REML,1,5.531617839
60,35,A,4,REML,1,4.814858756
60,35,A,5,REML,1,4.379761122
60,35,B,1,REML,4,7.743635736
60,35,B,2,REML,4,7.571370273
60,35,B,3,REML,4,7.412047444
60,35,B,4,REML,4,7.210142148
60,35,B,5,REML,4,7.072348486
60,35,E,1,REML,1,1.453890138
60,35,E,2,REML,1,1.404391085
60,35,E,3,REML,1,1.379997357
60,35,E,4,REML,1,1.335865022
60,35,E,5,REML,1,1.321739113
60,36,A,1,REML,1,5.632013919
60,36,A,2,REML,1,5.577254255
60,36,A,3,REML,1,5.104239586
60,36,A,4,REML,1,4.644169552
60,36,A,5,REML,1,4.449377071
60,36,B,1,REML,4,8.578539146
60,36,B,2,REML,4,7.78601838
60,36,B,3,REML,4,7.447281305
60,36,B,4,REML,4,7.294874948
60,36,B,5,REML,4,6.76937996
60,36,E,1,REML,1,1.42558418
60,36,E,2,REML,1,1.411757553
60,36,E,3,REML,1,1.3873501
60,36,E,4,REML,1,1.365462074
60,36,E,5,REML,1,1.360052439
60,37,A,1,REML,1,6.285590006
60,37,A,2,REML,1,5.348809574
60,37,A,3,REML,1,5.265264243
60,37,A,4,REML,1,4.784999246
60,37,A,5,REML,1,4.563916667
60,37,B,1,REML,4,7.989131016
60,37,B,2,REML,4,7.592940727
60,37,B,3,REML,4,7.33671505
60,37,B,4,REML,4,7.237649878
60,37,B,5,REML,4,6.857086674
60,37,E,1,REML,1,1.445529741
60,37,E,2,REML,1,1.416864207
60,37,E,3,REML,1,1.375962965
60,37,E,4,REML,1,1.358917919
60,37,E,5,REML,1,1.331639669
60,38,A,1,REML,1,6.351359079
60,38,A,2,REML,1,5.333186584
60,38,A,3,REML,1,5.147810816
60,38,A,4,REML,1,4.947611845
60,38,A,5,REML,1,4.55452821
60,38,B,1,REML,4,8.066680716
60,38,B,2,REML,4,7.942429315
60,38,B,3,REML,4,7.672447731
60,38,B,4,REML,4,7.152474424
60,38,B,5,REML,4,6.923716844
60,38,E,1,REML,1,1.417323209
60,38,E,2,REML,1,1.394748746
60,38,E,3,REML,1,1.372125937
60,38,E,4,REML,1,1.33295605
60,38,E,5,REML,1,1.322454497
60,39,A,1,REML,1,5.659803773
60,39,A,2,REML,1,5.322138724
60,39,A,3,REML,1,4.758960016
60,39,A,4,REML,1,4.583887124
60,39,A,5,REML,1,4.318469438
60,39,B,1,REML,4,8.388426517
60,39,B,2,REML,4,7.763086682
60,39,B,3,REML,4,7.21891972
60,39,B,4,REML,4,7.038715339
60,39,B,5,REML,4,6.878650603
60,39,E,1,REML,1,1.453345973
60,39,E,2,REML,1,1.410797095
60,39,E,3,REML,1,1.373637263
60,39,E,4,REML,1,1.363992801
60,39,E,5,REML,1,1.339522111
60,40,A,1,REML,1,5.960947833
60,40,A,2,REML,1,5.744502242
60,40,A,3,REML,1,4.980434389
60,40,A,4,REML,1,4.560827517
60,40,A,5,REML,1,4.51614312
60,40,B,1,REML,4,7.925872718
60,40,B,2,REML,4,7.676729507
60,40,B,3,REML,4,7.383293274
60,40,B,4,REML,4,6.820357099
60,40,B,5,REML,4,6.754034854
60,40,E,1,REML,1,1.453396832
60,40,E,2,REML,1,1.410356242
60,40,E,3,REML,1,1.407973879
60,40,E,4,REML,1,1.366469409
60,40,E,5,REML,1,1.338212837
60,41,A,1,REML,1,5.712505167
60,41,A,2,REML,1,5.222407079
60,41,A,3,REML,1,5.204516423
60,41,A,4,REML,1,4.749586416
60,41,A,5,REML,1,4.683473987
60,41,B,1,REML,4,7.800092976
60,41,B,2,REML,4,7.517860374
60,41,B,3,REML,4,7.346499783
60,41,B,4,REML,4,6.945558131
60,41,B,5,REML,4,6.8713089
60,41,E,1,REML,1,1.454530355
60,41,E,2,REML,1,1.420498693
60,41,E,3,REML,1,1.390809941
60,41,E,4,REML,1,1.375813288
60,41,E,5,REML,1,1.3275485
60,42,A,1,REML,1,6.075243583
60,42,A,2,REML,1,5.691825458
60,42,A,3,REML,1,5.281705761
60,42,A,4,REML,1,4.965924886
60,42,A,5,REML,1,4.795720206
60,42,B,1,REML,4,8.287632792
60,42,B,2,REML,4,7.535962626
60,42,B,3,REML,4,7.374797151
60,42,B,4,REML,4,6.810959348
60,42,B,5,REML,4,6.737647536
60,42,E,1,REML,1,1.462440218
60,42,E,2,REML,1,1.41118147
60,42,E,3,REML,1,1.378910711
60,42,E,4,REML,1,1.355954437
60,42,E,5,REML,1,1.338126025
60,43,A,1,REML,1,6.279538465
60,43,A,2,REML,1,5.712482349
60,43,A,3,REML,1,5.378156807
60,43,A,4,REML,1,5.024463959
60,43,A,5,REML,1,4.662538383
60,43,B,1,REML,4,8.156611684
60,43,B,2,REML,4,7.838937681
60,43,B,3,REML,4,7.730892238
60,43,B,4,REML,4,7.242673493
60,43,B,5,REML,4,7.012974686
60,43,E,1,REML,1,1.460101497
60,43,E,2,REML,1,1.439473551
60,43,E,3,REML,1,1.409562957
60,43,E,4,REML,1,1.374927321
60,43,E,5,REML,1,1.341059314
60,44,A,1,REML,1,6.452810748
60,44,A,2,REML,1,6.021095509
60,44,A,3,REML,1,5.557880903
60,44,A,4,REML,1,5.380304093
60,44,A,5,REML,1,4.636715619
60,44,B,1,REML,4,8.309885997
60,44,B,2,REML,4,7.708911779
60,44,B,3,REML,4,7.404519998
60,44,B,4,REML,4,7.13492575
60,44,B,5,REML,4,7.025627583
60,44,E,1,REML,1,1.436192544
60,44,E,2,REML,1,1.417725347
60,44,E,3,REML,1,1.398683777
60,44,E,4,REML,1,1.375278209
60,44,E,5,REML,1,1.335058687
60,45,A,1,REML,1,5.615366066
60,45,A,2,REML,1,5.309322232
60,45,A,3,REML,1,5.012495856
60,45,A,4,REML,1,4.845303335
60,45,A,5,REML,1,4.369648706
60,45,B,1,REML,4,8.087133042
60,45,B,2,REML,4,7.80983804
60,45,B,3,REML,4,7.50817806
60,45,B,4,REML,4,7.419395899
60,45,B,5,REML,4,7.065757815
60,45,E,1,REML,1,1.460701208
60,45,E,2,REML,1,1.440879831
60,45,E,3,REML,1,1.413830241
60,45,E,4,REML,1,1.386790222
60,45,E,5,REML,1,1.371724436
60,46,A,1,REML,1,7.243395699
60,46,A,2,REML,1,6.216263709
60,46,A,3,REML,1,5.460829608
60,46,A,4,REML,1,5.341871056
60,46,A,5,REML,1,4.662738854
60,46,B,1,REML,4,8.230352156
60,46,B,2,REML,4,7.58239706
60,46,B,3,REML,4,7.280409386
60,46,B,4,REML,4,7.074246096
60,46,B,5,REML,4,6.907659307
60,46,E,1,REML,1,1.443112575
60,46,E,2,REML,1,1.396031245
60,46,E,3,REML,1,1.361092022
60,46,E,4,REML,1,1.354512508
60,46,E,5,REML,1,1.342657144
60,47,A,1,REML,1,5.611869971
60,47,A,2,REML,1,5.420927975
60,47,A,3,REML,1,5.261475705
60,47,A,4,REML,1,4.639419148
60,47,A,5,REML,1,4.356944894
60,47,B,1,REML,4,8.377825165
60,47,B,2,REML,4,7.976504724
60,47,B,3,REML,4,7.547334498
60,47,B,4,REML,4,7.15911582
60,47,B,5,REML,4,6.736593101
60,47,E,1,REML,1,1.453546895
60,47,E,2,REML,1,1.420303892
60,47,E,3,REML,1,1.399170455
60,47,E,4,REML,1,1.363723625
60,47,E,5,REML,1,1.354153617
60,48,A,1,REML,1,5.700422959
60,48,A,2,REML,1,5.378181921
60,48,A,3,REML,1,5.006486799
60,48,A,4,REML,1,4.615118199
60,48,A,5,REML,1,4.430945221
60,48,B,1,REML,4,7.937979721
60,48,B,2,REML,4,7.45464673
60,48,B,3,REML,4,7.347602075
60,48,B,4,REML,4,7.020907968
60,48,B,5,REML,4,6.507064152
60,48,E,1,REML,1,1.458237911
60,48,E,2,REML,1,1.416152338
60,48,E,3,REML,1,1.389055171
60,48,E,4,REML,1,1.382819515
60,48,E,5,REML,1,1.325419977
