p,rep,level,eig_idx,method,pop_eig,sample_eig
40,14,E,2,MANOVA,1,1.349951521
40,14,E,3,MANOVA,1,1.324232142
40,14,E,4,MANOVA,1,1.284589335
40,14,E,5,MANOVA,1,1.263400434
40,14,A,1,REML,1,3.334848414
40,14,A,2,REML,1,2.854506038
40,14,A,3,REML,1,2.600895029
40,14,A,4,REML,1,2.399569709
40,14,A,5,REML,1,2.143863862
40,14,B,1,REML,4,5.96289512
40,14,B,2,REML,4,5.62259688
40,14,B,3,REML,4,4.967035473
40,14,B,4,REML,4,4.887957821
40,14,B,5,REML,4,4.697544285
40,14,E,1,REML,1,1.351202578
40,14,E,2,REML,1,1.292778844
40,14,E,3,REML,1,1.276978731
40,14,E,4,REML,1,1.266559366
40,14,E,5,REML,1,1.232477249
40,15,A,1,MANOVA,1,3.335472973
40,15,A,2,MANOVA,1,2.84105928
40,15,A,3,MANOVA,1,2.461874795
40,15,A,4,MANOVA,1,2.186625351
40,15,A,5,MANOVA,1,1.944724964
40,15,B,1,MANOVA,4,7.346194891
40,15,B,2,MANOVA,4,6.188547455
40,15,B,3,MANOVA,4,5.738129202
40,15,B,4,MANOVA,4,5.652569229
40,15,B,5,MANOVA,4,5.18642359
40,15,E,1,MANOVA,1,1.355304887
40,15,E,2,MANOVA,1,1.303634011
40,15,E,3,MANOVA,1,1.292516584
40,15,E,4,MANOVA,1,1.245213515
40,15,E,5,MANOVA,1,1.237978042
40,15,A,1,REML,1,3.377852988
40,15,A,2,REML,1,2.880509523
40,15,A,3,REML,1,2.573423703
40,15,A,4,REML,1,2.219957727
40,15,A,5,REML,1,1.997371041
40,15,B,1,REML,4,6.714541289
40,15,B,2,REML,4,5.532609787
40,15,B,3,REML,4,5.196812648
40,15,B,4,REML,4,4.966975366
40,15,B,5,REML,4,4.810764497
40,15,E,1,REML,1,1.313295471
40,15,E,2,REML,1,1.273536842
40,15,E,3,REML,1,1.249121262
40,15,E,4,REML,1,1.220838648
40,15,E,5,REML,1,1.213566369
40,16,A,1,MANOVA,1,3.189898877
40,16,A,2,MANOVA,1,2.774993002
40,16,A,3,MANOVA,1,2.468065648
40,16,A,4,MANOVA,1,2.245977767
40,16,A,5,MANOVA,1,2.112526067
40,16,B,1,MANOVA,4,6.309872458
40,16,B,2,MANOVA,4,5.661199913
40,16,B,3,MANOVA,4,5.341684967
40,16,B,4,MANOVA,4,5.101661158
40,16,B,5,MANOVA,4,4.795048539
40,16,E,1,MANOVA,1,1.360724541
40,16,E,2,MANOVA,1,1.340565095
40,16,E,3,MANOVA,1,1.324721515
40,16,E,4,MANOVA,1,1.298991242
40,16,E,5,MANOVA,1,1.264458076
40,16,A,1,REML,1,3.246954964
40,16,A,2,REML,1,2.838425192
40,16,A,3,REML,1,2.520564615
40,16,A,4,REML,1,2.278926108
40,16,A,5,REML,1,2.187756463
40,16,B,1,REML,4,5.843715731
40,16,B,2,REML,4,5.148122206
40,16,B,3,REML,4,4.855883635
40,16,B,4,REML,4,4.595318513
40,16,B,5,REML,4,4.460916541
40,16,E,1,REML,1,1.333817818
40,16,E,2,REML,1,1.317301377
40,16,E,3,REML,1,1.301493965
40,16,E,4,REML,1,1.241281355
40,16,E,5,REML,1,1.220242841
40,17,A,1,MANOVA,1,3.221794752
40,17,A,2,MANOVA,1,2.679337268
40,17,A,3,MANOVA,1,2.572715512
40,17,A,4,MANOVA,1,2.304223255
40,17,A,5,MANOVA,1,1.854715147
40,17,B,1,MANOVA,4,6.645935218
40,17,B,2,MANOVA,4,6.257501657
40,17,B,3,MANOVA,4,5.761540741
40,17,B,4,MANOVA,4,5.398700642
40,17,B,5,MANOVA,4,4.925768743
40,17,E,1,MANOVA,1,1.380755368
40,17,E,2,MANOVA,1,1.338565372
40,17,E,3,MANOVA,1,1.295979878
40,17,E,4,MANOVA,1,1.261479332
40,17,E,5,MANOVA,1,1.24505845
40,17,A,1,REML,1,3.237690505
40,17,A,2,REML,1,2.745440851
40,17,A,3,REML,1,2.612532841
40,17,A,4,REML,1,2.358222063
40,17,A,5,REML,1,1.886414762
40,17,B,1,REML,4,5.84974684
40,17,B,2,REML,4,5.407079371
40,17,B,3,REML,4,5.10304105
40,17,B,4,REML,4,4.959069669
40,17,B,5,REML,4,4.282400798
40,17,E,1,REML,1,1.354494187
40,17,E,2,REML,1,1.304568529
40,17,E,3,REML,1,1.255126043
40,17,E,4,REML,1,1.238662574
40,17,E,5,REML,1,1.212447987
40,18,A,1,MANOVA,1,2.935638129
40,18,A,2,MANOVA,1,2.579379619
40,18,A,3,MANOVA,1,2.332029999
40,18,A,4,MANOVA,1,2.188376818
40,18,A,5,MANOVA,1,2.057262693
40,18,B,1,MANOVA,4,6.240875858
40,18,B,2,MANOVA,4,6.005908594
40,18,B,3,MANOVA,4,5.455975411
40,18,B,4,MANOVA,4,5.223488501
40,18,B,5,MANOVA,4,4.945620799
40,18,E,1,MANOVA,1,1.366923292
40,18,E,2,MANOVA,1,1.349762386
40,18,E,3,MANOVA,1,1.322042421
40,18,E,4,MANOVA,1,1.281657428
40,18,E,5,MANOVA,1,1.236089783
40,18,A,1,REML,1,3.008537963
40,18,A,2,REML,1,2.632535206
40,18,A,3,REML,1,2.390881699
40,18,A,4,REML,1,2.229963421
40,18,A,5,REML,1,2.097796434
40,18,B,1,REML,4,5.363469835
40,18,B,2,REML,4,5.094884393
40,18,B,3,REML,4,4.898699271
40,18,B,4,REML,4,4.607053571
40,18,B,5,REML,4,4.443959294
40,18,E,1,REML,1,1.324840209
40,18,E,2,REML,1,1.318616853
40,18,E,3,REML,1,1.27549854
40,18,E,4,REML,1,1.248635753
40,18,E,5,REML,1,1.209300635
40,19,A,1,MANOVA,1,2.947407245
40,19,A,2,MANOVA,1,2.75650858
40,19,A,3,MANOVA,1,2.278411548
40,19,A,4,MANOVA,1,1.914806321
40,19,A,5,MANOVA,1,1.876150781
40,19,B,1,MANOVA,4,6.556370028
40,19,B,2,MANOVA,4,5.981672846
40,19,B,3,MANOVA,4,5.779138452
40,19,B,4,MANOVA,4,5.230303516
40,19,B,5,MANOVA,4,4.982367878
40,19,E,1,MANOVA,1,1.386569845
40,19,E,2,MANOVA,1,1.340923167
40,19,E,3,MANOVA,1,1.328834401
40,19,E,4,MANOVA,1,1.275989935
40,19,E,5,MANOVA,1,1.258061455
40,19,A,1,REML,1,2.983902847
40,19,A,2,REML,1,2.788602727
40,19,A,3,REML,1,2.326040119
40,19,A,4,REML,1,1.975575626
40,19,A,5,REML,1,1.900848011
40,19,B,1,REML,4,5.60921842
40,19,B,2,REML,4,5.481295543
40,19,B,3,REML,4,5.248892535
40,19,B,4,REML,4,4.662905923
40,19,B,5,REML,4,4.446680579
40,19,E,1,REML,1,1.366863781
40,19,E,2,REML,1,1.323377318
40,19,E,3,REML,1,1.292122035
40,19,E,4,REML,1,1.245370972
40,19,E,5,REML,1,1.220770706
40,20,A,1,MANOVA,1,3.290211587
40,20,A,2,MANOVA,1,2.714184434
40,20,A,3,MANOVA,1,2.385245011
40,20,A,4,MANOVA,1,2.121433085
40,20,A,5,MANOVA,1,1.989700274
40,20,B,1,MANOVA,4,7.021696809
40,20,B,2,MANOVA,4,6.124784091
40,20,B,3,MANOVA,4,5.823575869
40,20,B,4,MANOVA,4,5.555723159
40,20,B,5,MANOVA,4,5.422859124
40,20,E,1,MANOVA,1,1.369639057
40,20,E,2,MANOVA,1,1.319351794
40,20,E,3,MANOVA,1,1.293560863
40,20,E,4,MANOVA,1,1.274619727
40,20,E,5,MANOVA,1,1.256114625
40,20,A,1,REML,1,3.314667479
40,20,A,2,REML,1,2.795881513
40,20,A,3,REML,1,2.420087357
40,20,A,4,REML,1,2.241293535
40,20,A,5,REML,1,2.041505101
40,20,B,1,REML,4,6.341686384
40,20,B,2,REML,4,5.514441256
40,20,B,3,REML,4,4.99212022
40,20,B,4,REML,4,4.904081612
40,20,B,5,REML,4,4.8082703
40,20,E,1,REML,1,1.342550081
40,20,E,2,REML,1,1.291114915
40,20,E,3,REML,1,1.266626745
40,20,E,4,REML,1,1.240849364
40,20,E,5,REML,1,1.233914825
40,21,A,1,MANOVA,1,2.866112572
40,21,A,2,MANOVA,1,2.732804107
40,21,A,3,MANOVA,1,2.41972552
40,21,A,4,MANOVA,1,2.238078208
40,21,A,5,MANOVA,1,2.095857701
40,21,B,1,MANOVA,4,6.485930669
40,21,B,2,MANOVA,4,6.103950531
40,21,B,3,MANOVA,4,5.367222318
40,21,B,4,MANOVA,4,5.107649413
40,21,B,5,MANOVA,4,4.644563224
40,21,E,1,MANOVA,1,1.392267589
40,21,E,2,MANOVA,1,1.323186349
40,21,E,3,MANOVA,1,1.293967395
40,21,E,4,MANOVA,1,1.268230655
40,21,E,5,MANOVA,1,1.253602216
40,21,A,1,REML,1,2.952026418
40,21,A,2,REML,1,2.76108138
40,21,A,3,REML,1,2.447415631
40,21,A,4,REML,1,2.331872401
40,21,A,5,REML,1,2.131835931
40,21,B,1,REML,4,5.824029463
40,21,B,2,REML,4,5.434948708
40,21,B,3,REML,4,4.739613761
40,21,B,4,REML,4,4.446507364
40,21,B,5,REML,4,4.055585593
40,21,E,1,REML,1,1.361970964
40,21,E,2,REML,1,1.277806633
40,21,E,3,REML,1,1.260597791
40,21,E,4,REML,1,1.23024428
40,21,E,5,REML,1,1.211556596
40,22,A,1,MANOVA,1,3.195619804
40,22,A,2,MANOVA,1,2.685314079
40,22,A,3,MANOVA,1,2.29377935
40,22,A,4,MANOVA,1,2.220808983
40,22,A,5,MANOVA,1,2.026715439
40,22,B,1,MANOVA,4,6.795423899
40,22,B,2,MANOVA,4,6.110531288
40,22,B,3,MANOVA,4,5.498362408
40,22,B,4,MANOVA,4,5.243218311
40,22,B,5,MANOVA,4,4.905092925
40,22,E,1,MANOVA,1,1.337080926
40,22,E,2,MANOVA,1,1.306473578
40,22,E,3,MANOVA,1,1.303156094
40,22,E,4,MANOVA,1,1.259334677
40,22,E,5,MANOVA,1,1.247267886
40,22,A,1,REML,1,3.233704086
40,22,A,2,REML,1,2.722962793
40,22,A,3,REML,1,2.385958352
40,22,A,4,REML,1,2.273490487
40,22,A,5,REML,1,2.052155522
40,22,B,1,REML,4,5.89981503
40,22,B,2,REML,4,5.336409001
40,22,B,3,REML,4,4.871938057
40,22,B,4,REML,4,4.745958445
40,22,B,5,REML,4,4.252013862
40,22,E,1,REML,1,1.300859315
40,22,E,2,REML,1,1.287556213
40,22,E,3,REML,1,1.27169463
40,22,E,4,REML,1,1.225616154
40,22,E,5,REML,1,1.223119296
40,23,A,1,MANOVA,1,2.921258181
40,23,A,2,MANOVA,1,2.585605791
40,23,A,3,MANOVA,1,2.468066249
40,23,A,4,MANOVA,1,2.094971223
40,23,A,5,MANOVA,1,2.028910469
40,23,B,1,MANOVA,4,7.158135848
40,23,B,2,MANOVA,4,6.112374305
40,23,B,3,MANOVA,4,5.891241977
40,23,B,4,MANOVA,4,5.260045782
40,23,B,5,MANOVA,4,4.916477997
40,23,E,1,MANOVA,1,1.364283262
40,23,E,2,MANOVA,1,1.319973014
40,23,E,3,MANOVA,1,1.284224932
40,23,E,4,MANOVA,1,1.253651656
40,23,E,5,MANOVA,1,1.232645757
40,23,A,1,REML,1,2.949685957
40,23,A,2,REML,1,2.657812182
40,23,A,3,REML,1,2.492547998
40,23,A,4,REML,1,2.13299059
40,23,A,5,REML,1,2.119185911
40,23,B,1,REML,4,6.286623814
40,23,B,2,REML,4,5.332617475
40,23,B,3,REML,4,5.161524933
40,23,B,4,REML,4,4.793979493
40,23,B,5,REML,4,4.549778273
40,23,E,1,REML,1,1.330314944
40,23,E,2,REML,1,1.285142714
40,23,E,3,REML,1,1.240887397
40,23,E,4,REML,1,1.228381388
40,23,E,5,REML,1,1.213079152
40,24,A,1,MANOVA,1,3.73191239
40,24,A,2,MANOVA,1,2.684693406
40,24,A,3,MANOVA,1,2.417398843
40,24,A,4,MANOVA,1,2.295949984
40,24,A,5,MANOVA,1,2.162300816
40,24,B,1,MANOVA,4,6.627564799
40,24,B,2,MANOVA,4,5.996103559
40,24,B,3,MANOVA,4,5.391435672
40,24,B,4,MANOVA,4,5.204168352
40,24,B,5,MANOVA,4,4.885980052
40,24,E,1,MANOVA,1,1.421036482
40,24,E,2,MANOVA,1,1.344894761
40,24,E,3,MANOVA,1,1.27757649
40,24,E,4,MANOVA,1,1.258640968
40,24,E,5,MANOVA,1,1.227017168
40,24,A,1,REML,1,3.813175899
40,24,A,2,REML,1,2.793606354
40,24,A,3,REML,1,2.462162129
40,24,A,4,REML,1,2.336419259
40,24,A,5,REML,1,2.221486797
40,24,B,1,REML,4,5.767904566
40,24,B,2,REML,4,5.309511875
40,24,B,3,REML,4,4.738810856
40,24,B,4,REML,4,4.509946039
40,24,B,5,REML,4,4.379901416
40,24,E,1,REML,1,1.379278427
40,24,E,2,REML,1,1.303615908
40,24,E,3,REML,1,1.263427682
40,24,E,4,REML,1,1.237042241
40,24,E,5,REML,1,1.212938341
40,25,A,1,MANOVA,1,2.777637947
40,25,A,2,MANOVA,1,2.604437722
40,25,A,3,MANOVA,1,2.42433371
40,25,A,4,MANOVA,1,2.221387511
40,25,A,5,MANOVA,1,1.848242163
40,25,B,1,MANOVA,4,6.291968858
40,25,B,2,MANOVA,4,6.221486443
40,25,B,3,MANOVA,4,5.664984223
40,25,B,4,MANOVA,4,5.399086878
40,25,B,5,MANOVA,4,5.198572982
40,25,E,1,MANOVA,1,1.354924661
40,25,E,2,MANOVA,1,1.289907881
40,25,E,3,MANOVA,1,1.277065205
40,25,E,4,MANOVA,1,1.258488692
40,25,E,5,MANOVA,1,1.23671216
40,25,A,1,REML,1,2.802725542
40,25,A,2,REML,1,2.687680818
40,25,A,3,REML,1,2.460653703
40,25,A,4,REML,1,2.286957661
40,25,A,5,REML,1,1.86950295
40,25,B,1,REML,4,5.589527157
40,25,B,2,REML,4,5.48114017
40,25,B,3,REML,4,5.138699428
40,25,B,4,REML,4,4.910880392
40,25,B,5,REML,4,4.614606793
40,25,E,1,REML,1,1.30703844
40,25,E,2,REML,1,1.258309651
40,25,E,3,REML,1,1.249823045
40,25,E,4,REML,1,1.234473586
40,25,E,5,REML,1,1.211792128
40,26,A,1,MANOVA,1,3.130687648
40,26,A,2,MANOVA,1,2.672165342
40,26,A,3,MANOVA,1,2.545063606
40,26,A,4,MANOVA,1,2.359747653
40,26,A,5,MANOVA,1,2.042845835
40,26,B,1,MANOVA,4,6.410054999
40,26,B,2,MANOVA,4,5.942092789
40,26,B,3,MANOVA,4,5.596114616
40,26,B,4,MANOVA,4,4.902761785
40,26,B,5,MANOVA,4,4.852766076
40,26,E,1,MANOVA,1,1.352971975
40,26,E,2,MANOVA,1,1.33341984
40,26,E,3,MANOVA,1,1.324568116
40,26,E,4,MANOVA,1,1.267198107
40,26,E,5,MANOVA,1,1.24749776
40,26,A,1,REML,1,3.160655047
40,26,A,2,REML,1,2.725111793
40,26,A,3,REML,1,2.583233716
40,26,A,4,REML,1,2.373633031
40,26,A,5,REML,1,2.060682945
40,26,B,1,REML,4,5.952085543
40,26,B,2,REML,4,5.152191057
40,26,B,3,REML,4,4.87925958
40,26,B,4,REML,4,4.603594798
40,26,B,5,REML,4,4.538618262
40,26,E,1,REML,1,1.311853442
40,26,E,2,REML,1,1.305871947
40,26,E,3,REML,1,1.284942231
40,26,E,4,REML,1,1.231771419
40,26,E,5,REML,1,1.214836651
40,27,A,1,MANOVA,1,3.28437429
40,27,A,2,MANOVA,1,2.757247975
40,27,A,3,MANOVA,1,2.449101728
40,27,A,4,MANOVA,1,2.192639762
40,27,A,5,MANOVA,1,1.95065669
40,27,B,1,MANOVA,4,6.212254786
40,27,B,2,MANOVA,4,6.158564926
40,27,B,3,MANOVA,4,5.659690638
40,27,B,4,MANOVA,4,5.403425733
40,27,B,5,MANOVA,4,5.359165526
40,27,E,1,MANOVA,1,1.360464797
40,27,E,2,MANOVA,1,1.338127091
40,27,E,3,MANOVA,1,1.314122311
40,27,E,4,MANOVA,1,1.287671692
40,27,E,5,MANOVA,1,1.269147435
40,27,A,1,REML,1,3.335702325
40,27,A,2,REML,1,2.829411165
40,27,A,3,REML,1,2.499102338
40,27,A,4,REML,1,2.251678384
40,27,A,5,REML,1,2.030221865
40,27,B,1,REML,4,5.452079925
40,27,B,2,REML,4,5.387758611
40,27,B,3,REML,4,5.204336857
40,27,B,4,REML,4,4.948894474
40,27,B,5,REML,4,4.601944062
40,27,E,1,REML,1,1.334440694
40,27,E,2,REML,1,1.313723719
40,27,E,3,REML,1,1.280529758
40,27,E,4,REML,1,1.245958024
40,27,E,5,REML,1,1.240113796
40,28,A,1,MANOVA,1,3.003390247
40,28,A,2,MANOVA,1,2.871792254
40,28,A,3,MANOVA,1,2.376495069
40,28,A,4,MANOVA,1,2.121030577
40,28,A,5,MANOVA,1,1.948736348
40,28,B,1,MANOVA,4,6.892011356
40,28,B,2,MANOVA,4,6.472392936
40,28,B,3,MANOVA,4,5.667594376
40,28,B,4,MANOVA,4,5.506877992
40,28,B,5,MANOVA,4,5.369085538
40,28,E,1,MANOVA,1,1.3409574
40,28,E,2,MANOVA,1,1.331435017
40,28,E,3,MANOVA,1,1.293700288
40,28,E,4,MANOVA,1,1.275201517
40,28,E,5,MANOVA,1,1.239038321
40,28,A,1,REML,1,3.084216135
40,28,A,2,REML,1,2.896339848
40,28,A,3,REML,1,2.445510878
40,28,A,4,REML,1,2.188462561
40,28,A,5,REML,1,2.014536874
40,28,B,1,REML,4,5.871049246
40,28,B,2,REML,4,5.588681331
40,28,B,3,REML,4,5.112784471
40,28,B,4,REML,4,5.019776132
40,28,B,5,REML,4,4.705926953
40,28,E,1,REML,1,1.308541382
40,28,E,2,REML,1,1.277534157
40,28,E,3,REML,1,1.268553499
40,28,E,4,REML,1,1.248628261
40,28,E,5,REML,1,1.210627737
40,29,A,1,MANOVA,1,3.345091478
40,29,A,2,MANOVA,1,2.893093358
40,29,A,3,MANOVA,1,2.331399848
40,29,A,4,MANOVA,1,1.949073403
40,29,A,5,MANOVA,1,1.78190696
40,29,B,1,MANOVA,4,6.207618645
40,29,B,2,MANOVA,4,6.077119158
40,29,B,3,MANOVA,4,5.180123471
40,29,B,4,MANOVA,4,5.101624939
40,29,B,5,MANOVA,4,4.879305378
40,29,E,1,MANOVA,1,1.396572932
40,29,E,2,MANOVA,1,1.332322766
40,29,E,3,MANOVA,1,1.28785139
40,29,E,4,MANOVA,1,1.27982357
40,29,E,5,MANOVA,1,1.238891702
40,29,A,1,REML,1,3.365392932
40,29,A,2,REML,1,2.928359614
40,29,A,3,REML,1,2.380136437
40,29,A,4,REML,1,2.033213492
40,29,A,5,REML,1,1.863581102
40,29,B,1,REML,4,5.405323676
40,29,B,2,REML,4,5.382931975
40,29,B,3,REML,4,4.801083111
40,29,B,4,REML,4,4.701078355
40,29,B,5,REML,4,4.50055328
40,29,E,1,REML,1,1.363812381
40,29,E,2,REML,1,1.310333455
40,29,E,3,REML,1,1.262664711
40,29,E,4,REML,1,1.252865257
40,29,E,5,REML,1,1.202507081
40,30,A,1,MANOVA,1,2.865937625
40,30,A,2,MANOVA,1,2.583545139
40,30,A,3,MANOVA,1,2.32886766
40,30,A,4,MANOVA,1,1.997736693
40,30,A,5,MANOVA,1,1.949428753
40,30,B,1,MANOVA,4,6.971232397
40,30,B,2,MANOVA,4,6.644980298
40,30,B,3,MANOVA,4,5.256942463
40,30,B,4,MANOVA,4,5.073202092
40,30,B,5,MANOVA,4,4.757861845
40,30,E,1,MANOVA,1,1.376909701
40,30,E,2,MANOVA,1,1.332987949
40,30,E,3,MANOVA,1,1.298653751
40,30,E,4,MANOVA,1,1.258566584
40,30,E,5,MANOVA,1,1.241583533
40,30,A,1,REML,1,2.939176568
40,30,A,2,REML,1,2.672361477
40,30,A,3,REML,1,2.371521008
40,30,A,4,REML,1,2.166305981
40,30,A,5,REML,1,2.00848934
40,30,B,1,REML,4,6.247816482
40,30,B,2,REML,4,6.087001311
40,30,B,3,REML,4,4.83212323
40,30,B,4,REML,4,4.603265645
40,30,B,5,REML,4,4.449862575
40,30,E,1,REML,1,1.338888384
40,30,E,2,REML,1,1.309912874
40,30,E,3,REML,1,1.276263357
40,30,E,4,REML,1,1.230688269
40,30,E,5,REML,1,1.220894875
40,31,A,1,MANOVA,1,3.438760089
40,31,A,2,MANOVA,1,3.038219068
40,31,A,3,MANOVA,1,2.374813155
40,31,A,4,MANOVA,1,2.208360891
40,31,A,5,MANOVA,1,2.017183261
40,31,B,1,MANOVA,4,6.566392835
40,31,B,2,MANOVA,4,6.221181151
40,31,B,3,MANOVA,4,5.277727632
40,31,B,4,MANOVA,4,5.223377969
40,31,B,5,MANOVA,4,5.010831426
40,31,E,1,MANOVA,1,1.40621919
40,31,E,2,MANOVA,1,1.316254867
40,31,E,3,MANOVA,1,1.301149666
40,31,E,4,MANOVA,1,1.273743209
40,31,E,5,MANOVA,1,1.256582
40,31,A,1,REML,1,3.454630744
40,31,A,2,REML,1,3.069819415
40,31,A,3,REML,1,2.399602779
40,31,A,4,REML,1,2.222735007
40,31,A,5,REML,1,2.04835262
40,31,B,1,REML,4,5.977867728
40,31,B,2,REML,4,5.265029021
40,31,B,3,REML,4,4.936236643
40,31,B,4,REML,4,4.696989201
40,31,B,5,REML,4,4.436331451
40,31,E,1,REML,1,1.378215941
40,31,E,2,REML,1,1.299455694
40,31,E,3,REML,1,1.276572993
40,31,E,4,REML,1,1.249992694
40,31,E,5,REML,1,1.21195554
40,32,A,1,MANOVA,1,3.15903183
40,32,A,2,MANOVA,1,2.451933464
40,32,A,3,MANOVA,1,2.246996742
40,32,A,4,MANOVA,1,2.068663732
40,32,A,5,MANOVA,1,2.002030049
40,32,B,1,MANOVA,4,6.23133183
40,32,B,2,MANOVA,4,5.785068769
40,32,B,3,MANOVA,4,5.387413066
40,32,B,4,MANOVA,4,5.2033358
40,32,B,5,MANOVA,4,4.984591312
40,32,E,1,MANOVA,1,1.360379002
40,32,E,2,MANOVA,1,1.288961329
40,32,E,3,MANOVA,1,1.286336683
40,32,E,4,MANOVA,1,1.249605433
40,32,E,5,MANOVA,1,1.239987266
40,32,A,1,REML,1,3.199037251
40,32,A,2,REML,1,2.480992711
40,32,A,3,REML,1,2.268078594
40,32,A,4,REML,1,2.158426904
40,32,A,5,REML,1,2.022418652
40,32,B,1,REML,4,5.498340289
40,32,B,2,REML,4,5.182401142
40,32,B,3,REML,4,4.952629482
40,32,B,4,REML,4,4.535248357
40,32,B,5,REML,4,4.468752443
40,32,E,1,REML,1,1.345031985
40,32,E,2,REML,1,1.270165638
40,32,E,3,REML,1,1.259672841
40,32,E,4,REML,1,1.231865625
40,32,E,5,REML,1,1.211620696
40,33,A,1,MANOVA,1,3.019029475
40,33,A,2,MANOVA,1,2.518604504
40,33,A,3,MANOVA,1,2.402578031
40,33,A,4,MANOVA,1,2.223600106
40,33,A,5,MANOVA,1,1.957803435
40,33,B,1,MANOVA,4,6.759847491
40,33,B,2,MANOVA,4,6.411394646
40,33,B,3,MANOVA,4,6.125462828
40,33,B,4,MANOVA,4,5.750361634
40,33,B,5,MANOVA,4,4.917430958
40,33,E,1,MANOVA,1,1.396076013
40,33,E,2,MANOVA,1,1.360263135
40,33,E,3,MANOVA,1,1.303564244
40,33,E,4,MANOVA,1,1.29613981
40,33,E,5,MANOVA,1,1.261285746
40,33,A,1,REML,1,3.078164099
40,33,A,2,REML,1,2.600706987
40,33,A,3,REML,1,2.445801302
40,33,A,4,REML,1,2.280040309
40,33,A,5,REML,1,2.03965653
40,33,B,1,REML,4,6.015455087
40,33,B,2,REML,4,5.557115498
40,33,B,3,REML,4,5.282821517
40,33,B,4,REML,4,5.159521475
40,33,B,5,REML,4,4.619782472
40,33,E,1,REML,1,1.371236461
40,33,E,2,REML,1,1.321641408
40,33,E,3,REML,1,1.263995619
40,33,E,4,REML,1,1.259446266
40,33,E,5,REML,1,1.243428105
40,34,A,1,MANOVA,1,3.538141114
40,34,A,2,MANOVA,1,2.628176415
40,34,A,3,MANOVA,1,2.440962013
40,34,A,4,MANOVA,1,2.264802313
40,34,A,5,MANOVA,1,1.986607413
40,34,B,1,MANOVA,4,6.786026261
40,34,B,2,MANOVA,4,6.288611083
40,34,B,3,MANOVA,4,5.590807746
40,34,B,4,MANOVA,4,5.199207836
40,34,B,5,MANOVA,4,5.018806536
40,34,E,1,MANOVA,1,1.388448254
40,34,E,2,MANOVA,1,1.333250974
40,34,E,3,MANOVA,1,1.305731443
40,34,E,4,MANOVA,1,1.283766943
40,34,E,5,MANOVA,1,1.271103619
40,34,A,1,REML,1,3.574045809
40,34,A,2,REML,1,2.648103998
40,34,A,3,REML,1,2.490976723
40,34,A,4,REML,1,2.302162177
40,34,A,5,REML,1,2.091171208
40,34,B,1,REML,4,5.986134474
40,34,B,2,REML,4,5.445976376
40,34,B,3,REML,4,4.834034563
40,34,B,4,REML,4,4.580890639
40,34,B,5,REML,4,4.453906814
40,34,E,1,REML,1,1.336685573
40,34,E,2,REML,1,1.294075084
40,34,E,3,REML,1,1.282488192
40,34,E,4,REML,1,1.263830687
40,34,E,5,REML,1,1.243232633
40,35,A,1,MANOVA,1,3.045140727
40,35,A,2,MANOVA,1,2.416250703
40,35,A,3,MANOVA,1,2.272075945
40,35,A,4,MANOVA,1,2.127519798
40,35,A,5,MANOVA,1,1.876399162
40,35,B,1,MANOVA,4,6.433943532
40,35,B,2,MANOVA,4,5.962886574
40,35,B,3,MANOVA,4,5.579931739
40,35,B,4,MANOVA,4,5.285521385
40,35,B,5,MANOVA,4,5.123621973
40,35,E,1,MANOVA,1,1.419121878
40,35,E,2,MANOVA,1,1.355434944
40,35,E,3,MANOVA,1,1.329922912
40,35,E,4,MANOVA,1,1.273371378
40,35,E,5,MANOVA,1,1.257842678
40,35,A,1,REML,1,3.080920337
40,35,A,2,REML,1,2.442073836
40,35,A,3,REML,1,2.336271722
40,35,A,4,REML,1,2.205438774
40,35,A,5,REML,1,1.914788896
40,35,B,1,REML,4,5.642797129
40,35,B,2,REML,4,5.245491291
40,35,B,3,REML,4,5.042823495
40,35,B,4,REML,4,4.862142981
40,35,B,5,REML,4,4.659052892
40,35,E,1,REML,1,1.374729805
40,35,E,2,REML,1,1.310834133
40,35,E,3,REML,1,1.285314892
40,35,E,4,REML,1,1.2524865
40,35,E,5,REML,1,1.229561568
40,36,A,1,MANOVA,1,2.961042266
40,36,A,2,MANOVA,1,2.81620757
40,36,A,3,MANOVA,1,2.27594916
40,36,A,4,MANOVA,1,2.075307002
40,36,A,5,MANOVA,1,2.02602748
40,36,B,1,MANOVA,4,6.858598304
40,36,B,2,MANOVA,4,5.935970953
40,36,B,3,MANOVA,4,5.834544236
40,36,B,4,MANOVA,4,5.453965708
40,36,B,5,MANOVA,4,5.026283362
40,36,E,1,MANOVA,1,1.357945477
40,36,E,2,MANOVA,1,1.317349383
40,36,E,3,MANOVA,1,1.276828716
40,36,E,4,MANOVA,1,1.252687528
40,36,E,5,MANOVA,1,1.233978623
40,36,A,1,REML,1,3.023218305
40,36,A,2,REML,1,2.882367384
40,36,A,3,REML,1,2.35282764
40,36,A,4,REML,1,2.148722196
40,36,A,5,REML,1,2.091781529
40,36,B,1,REML,4,5.762986589
40,36,B,2,REML,4,5.444533916
40,36,B,3,REML,4,5.278017763
40,36,B,4,REML,4,4.956128235
40,36,B,5,REML,4,4.450874034
40,36,E,1,REML,1,1.317656606
40,36,E,2,REML,1,1.278435118
40,36,E,3,REML,1,1.247006201
40,36,E,4,REML,1,1.231328147
40,36,E,5,REML,1,1.21083696
40,37,A,1,MANOVA,1,3.006926834
40,37,A,2,MANOVA,1,2.806260093
40,37,A,3,MANOVA,1,2.463733684
